DIV,LOC,AREA,PERSONNUM
71,3,402,10335845
71,3,402,10320109
71,3,402,71491109
71,3,402,71488621
71,3,402,71573167
71,3,402,71177740
71,3,402,71288044
71,3,402,71189716
71,3,402,10803052
71,3,402,10808507
71,3,402,10811562
71,3,402,71574864
71,3,403,10750409
71,3,403,71163658
71,3,403,10671707
71,3,403,10526426
71,3,403,10063039
71,3,403,10433127
71,3,403,10550749
71,3,403,10469026
71,3,403,10641913
71,3,403,71245162
71,3,403,10493182
71,3,403,71198837
71,3,403,10542237
71,3,403,10545352
71,3,403,71114464
71,3,403,71354104
71,3,403,71100201
71,3,403,71077047
71,3,403,71063888
71,3,403,71042075
71,3,403,71009625
71,3,403,71194915
71,3,403,71193896
71,3,403,71166841
71,3,403,71433117
71,3,403,10019914
71,3,403,71353935
71,3,403,71825936
71,3,403,10809995
71,3,403,10794931
71,3,404,71177852
71,3,404,10548343
71,3,404,10667730
71,3,404,10676977
71,3,404,10678028
71,3,404,10694337
71,3,404,10424536
71,3,404,10790566
71,3,404,71191183
71,3,404,10002312
71,3,404,10615417
71,3,404,10803822
71,3,404,10813966
71,3,404,10813968
71,3,404,10815974
71,3,404,10305001
71,3,404,71503606
71,3,404,71221854
71,3,404,71209765
71,3,404,71873162
71,3,404,10629591
71,3,404,71433028
71,3,404,71134159
71,3,405,71432406
71,3,405,10134621
71,3,405,10523369
71,3,405,10773633
71,3,405,71846367
71,3,405,10714560
71,3,405,10685305
71,3,405,10129109
71,3,409,71826475
71,3,409,71139142
71,3,409,10813995
71,3,409,10551729
71,3,409,10096727
71,3,409,10595066
71,3,409,10661445
71,3,409,71492604
71,3,409,10093125
71,3,410,71699516
71,3,410,71061346
71,3,410,71864197
71,3,410,71890137
71,3,410,10588560
71,3,410,71356657
71,3,410,71589028
71,3,410,71179411
71,3,410,10568397
71,3,410,10421332
71,3,410,71058698
71,3,410,71493009
71,3,410,71288744
71,3,411,10688655
71,3,411,10660123
71,3,411,10663668
71,3,411,10631584
71,3,411,10581925
71,3,411,10570078
71,3,411,10103189
71,3,411,10322498
71,3,414,10811980
71,3,414,71188898
71,3,414,71340881
71,3,414,71292768
71,3,414,71294219
71,3,415,71276134
71,3,415,71180445
71,3,415,71875450
71,3,415,71515720
71,3,415,71131751
71,3,415,71218561
71,3,415,10515417
71,3,415,10655554
71,3,415,10657388
71,3,415,71450355
71,3,415,10325315
71,3,416,10361546
71,3,416,71193943
71,3,416,71381166
71,3,416,10621057
71,3,417,71270729
71,3,417,71176264
71,3,417,71283445
71,3,417,10082275
71,3,417,10253674
71,3,417,10810738
71,3,417,71518837
71,3,417,71544909
71,3,418,71199650
71,3,418,71501567
71,3,418,10098506
71,3,418,71914695
71,3,418,71553232
71,3,418,10817938
71,3,418,10646686
71,3,418,10346923
71,3,418,71251727
71,3,418,10533113
71,3,418,71456557
71,3,418,71601146
71,3,419,71831086
71,3,420,10688689
71,3,420,71032200
71,3,421,71969121
71,3,421,10451663
71,3,421,71573573
71,3,421,71550679
71,3,421,10823879
71,3,421,10617034
71,3,421,10020427
71,3,421,10323900
71,3,422,71458806
71,3,422,10827415
71,3,422,71496960
71,3,422,71098655
71,3,422,71487512
71,3,423,71939651
71,3,423,71968647
71,3,423,71504722
71,3,423,71290590
71,3,423,10823000
71,3,423,71550074
71,3,424,10736903
71,3,424,10756229
71,3,424,71900926
71,3,424,10370022
71,3,424,10678022
71,3,424,10823670
71,3,424,10129878
71,3,424,10657620
71,3,424,10736978
71,3,426,71550559
71,3,426,71746803
71,3,428,71131610
71,3,428,10498097
71,3,428,10680065
71,3,428,10823286
71,3,428,10281658
71,3,429,10522619
71,3,429,10019246
71,3,429,10242362
71,3,429,10320759
71,3,430,10340720
71,3,430,10672808
71,3,430,10811504
71,3,430,10519128
71,3,430,10444276
71,3,430,10773219
71,3,431,10569571
71,3,431,10820718
71,3,431,10818710
71,3,431,10487835
71,3,435,10817906
71,3,435,10673850
71,3,440,71469346
71,3,440,71252164
71,3,445,10088641
71,3,445,10403022
71,3,445,71900833
71,3,446,10336471
71,3,446,71572904
71,3,446,10537755
71,3,446,10672600
71,3,446,10076593
71,3,446,71573482
71,3,446,10077064
71,3,447,71597646
71,3,447,10512595
71,3,452,71218911
71,3,452,71667148
71,3,452,10449056
71,3,452,10415988
71,3,452,10269409
71,3,453,10038307
71,3,453,10506552
71,3,453,10525052
71,3,453,10184398
71,3,453,10012996
71,3,453,10615002
71,3,453,10644639
71,3,453,10709630
71,3,453,10806802
71,3,454,71332066
71,3,454,10520219
71,3,454,10661483
71,3,458,10802273
71,3,458,10801898
71,3,458,10705741
71,3,458,10280042
71,3,458,10538585
71,3,458,71966076
71,3,458,10264922
71,3,458,10802780
71,3,458,10804224
71,3,458,10820959
71,3,458,10706888
71,3,460,10049464
71,3,460,71531460
71,3,460,71082642
71,3,481,10706060
71,3,481,10706276
71,3,481,10728207
71,3,481,10716300
71,3,483,10445003
71,3,483,10679067
71,3,484,10642251
71,3,484,10291303
71,3,484,71903321
71,3,484,10559897
71,3,484,10491576
71,3,484,10481398
71,3,484,10470542
71,3,484,10470539
71,3,484,71303844
71,3,484,10473563
71,3,484,10471072
71,3,484,10662766
71,3,484,10702503
71,3,484,71367216
71,3,484,10376762
71,3,484,71552597
71,3,484,10809460
71,3,484,10103349
71,3,485,10448422
71,3,485,10597150
71,3,485,10284439
71,3,485,71589071
71,3,485,10307302
71,3,486,10656227
71,3,486,71860664
71,3,486,10512758
71,3,486,10802857
71,3,486,71352214
71,3,489,71128828
71,3,489,10410615
71,3,489,10699916
71,3,489,71595499
71,3,489,10823176
71,3,489,10816584
71,3,489,10708573
71,3,489,10667108
71,3,489,10776918
71,3,489,10745782
71,3,489,10678221
71,3,489,10639927
71,3,489,10409335
71,3,489,10568490
71,3,489,10564288
71,3,489,10076568
71,3,489,10454318
71,3,489,10597228
71,3,489,71831726
71,3,489,10316994
71,3,489,10572509
71,3,489,10553250
71,3,489,71858519
71,3,489,10455711
71,3,489,71597345
71,3,489,71549821
71,3,489,71321356
71,3,489,71312286
71,3,489,71268446
71,3,489,71042993
71,3,489,10307392
71,3,489,10713863
71,3,491,10787416
71,3,491,10772645
71,3,491,10687800
71,3,491,10810415
71,3,491,10695306
71,3,491,10138758
71,3,491,10605800
71,3,491,71578239
71,3,491,10332971
71,3,491,10809463
71,3,497,10125255
71,3,497,10667079
71,3,497,10671206
71,3,497,10683638
71,3,497,10307757
71,3,497,71505003
71,3,497,10083919
71,3,497,71115204
71,3,497,10279886
71,3,497,10279346
71,3,497,71594729
71,3,502,10688821
71,3,502,10754950
71,3,502,71146116
71,3,502,71037203
71,3,502,71266623
71,3,502,71262923
71,3,502,71949285
71,3,502,10063567
71,3,502,71467857
71,3,502,10665682
71,3,502,10823427
71,3,502,10289045
71,3,502,10353612
71,3,503,71083556
71,3,503,10359711
71,3,503,10730345
71,3,503,10819169
71,3,503,10834613
71,3,503,71669799
71,3,503,71498851
71,3,503,71534201
71,3,503,71679640
71,3,503,10421996
71,3,503,71636266
71,3,503,10523041
71,3,503,71490455
71,3,503,10737867
71,3,503,10737305
71,3,505,10357908
71,3,505,71257943
71,3,505,71836799
71,3,505,10684987
71,3,505,71157260
71,3,505,71526951
71,3,505,71781881
71,3,505,71528529
71,3,505,71541644
71,3,505,10003741
71,3,505,71373788
71,3,505,71874996
71,3,519,71955839
71,3,519,71291120
71,3,519,10624749
71,3,519,10452325
71,3,519,71345287
71,3,519,10358492
71,3,519,71086310
71,3,519,71048133
71,3,519,10357101
71,3,519,71011767
71,3,519,71478448
71,3,519,10446921
71,3,519,71439390
71,3,519,10234586
71,3,519,10624883
71,3,540,71810785
71,3,540,10383781
71,3,540,71292688
71,3,540,10834132
71,3,540,10680743
71,3,540,10628311
71,3,540,10627071
71,3,540,10649883
71,3,540,10523299
71,3,540,10602753
71,3,540,10511005
71,3,540,10487036
71,3,540,10362139
71,3,540,10316312
71,3,540,10305576
71,3,540,10833054
71,3,540,10835230
71,3,540,10827159
71,3,540,10506675
71,3,540,10817728
71,3,540,10738149
71,3,540,10732959
71,3,540,10759260
71,3,540,10713662
71,3,540,10773830
71,3,540,10673036
71,3,540,71661022
71,3,540,10113841
71,3,540,10379898
71,3,540,10388656
71,3,540,71572901
71,3,540,10154550
71,3,540,10120725
71,3,540,10398467
71,3,540,10625215
71,3,540,71170950
71,3,540,71539331
71,3,542,71449068
71,3,542,10376881
71,3,542,10181446
71,3,542,10437473
71,3,542,71490591
71,3,542,10297286
71,3,542,10265016
71,3,542,10338758
71,3,542,10625389
71,3,542,10568282
71,3,542,10549983
71,3,542,10295319
71,3,542,10431763
71,3,542,10509885
71,3,542,10226171
71,3,542,10479381
71,3,542,10403089
71,3,542,10456766
71,3,542,10454945
71,3,542,71575673
71,3,542,71495161
71,3,542,71209319
71,3,542,10825435
71,3,542,10733102
71,3,542,10487095
71,3,542,10332369
71,3,542,10327685
71,3,542,10186911
71,3,542,10155862
71,3,542,10520437
71,3,542,10747286
71,3,542,10830611
71,3,542,10826069
71,3,542,10835757
71,3,542,10835228
71,3,542,10767203
71,3,542,71348645
71,3,542,10486025
71,3,542,10694258
71,3,542,10652633
71,3,542,10531089
71,3,542,10624885
71,3,542,10485798
71,3,542,10126502
71,3,542,10317308
71,3,542,71454990
71,3,551,71549162
71,3,551,10536867
71,3,551,10359541
71,3,551,10356776
71,3,551,71225466
71,3,551,71543345
71,3,551,10725919
71,3,551,10762338
71,3,551,10819744
71,3,551,10834377
71,3,551,10687485
71,3,551,10694697
71,3,551,71820959
71,3,551,71956753
71,3,551,71453714
71,3,551,10317317
71,3,551,71337421
71,3,551,10520536
71,3,551,10525938
71,3,551,71490395
71,3,551,10631846
71,3,551,10353504
71,3,551,10744511
71,3,551,10535328
71,3,551,10491220
71,3,551,10487569
71,3,551,10485805
71,3,551,10421929
71,3,551,10384491
71,3,551,10364710
71,3,551,10834252
71,3,551,10496065
71,3,551,10829700
71,3,551,10552139
71,3,551,10833098
71,3,552,10316321
71,3,552,10835970
71,3,552,10316325
71,3,552,10227679
71,3,552,10466396
71,3,552,10487177
71,3,552,10396284
71,3,552,71521895
71,3,552,71241474
71,3,552,10579946
71,3,552,71256713
71,3,552,71258776
71,3,552,71281715
71,3,552,71428419
71,3,552,71511641
71,3,552,71540319
71,3,552,10788436
71,3,553,10241530
71,3,554,71219608
71,3,554,71440629
71,3,554,71440331
71,3,554,71024871
71,3,554,71693260
71,3,554,71336777
71,3,556,10644580
71,3,556,10644534
71,3,556,71490961
71,3,556,10660329
71,3,556,10395793
71,3,556,10829485
71,3,556,10763253
71,3,556,10725718
71,3,556,10690863
71,3,556,71955865
71,3,556,10717799
71,3,557,10644124
71,3,557,10524314
71,3,557,71386847
71,3,557,10380039
71,3,557,10687489
71,3,557,10733146
71,3,557,10780905
71,3,557,10738052
71,3,557,10714363
71,3,557,10632194
71,3,557,10747664
71,3,557,10611365
71,3,557,10736217
71,3,557,10652471
71,3,558,10799612
71,3,558,10644632
71,3,558,10148880
71,3,558,10165612
71,3,558,10561490
71,3,558,10524066
71,3,558,10417526
71,3,558,10466397
71,3,559,10805621
71,3,559,10680836
71,3,559,71778306
71,3,559,10710736
71,3,559,10755361
71,3,559,10820044
71,3,559,10544414
71,3,559,71201803
71,3,559,10830876
71,3,559,71648870
71,3,559,10732973
71,3,560,10823992
71,3,560,10502133
71,3,560,10418198
71,3,561,10358181
71,3,561,71211161
71,3,561,10148133
71,3,561,10319335
71,3,561,71531705
71,3,563,10437327
71,3,570,10332580
71,3,570,10689887
71,3,570,10536000
71,3,570,71204449
71,3,570,10626450
71,3,570,10561430
71,3,570,10611019
71,3,570,10483639
71,3,570,10556832
71,3,570,10673121
71,3,571,10669488
71,3,571,10364561
71,3,571,10489063
71,3,571,71572530
71,3,571,10305340
71,3,571,10575976
71,3,571,10625524
71,3,571,10411981
71,3,572,10687702
71,3,572,10710706
71,3,572,10626242
71,3,572,10823033
71,3,572,10737720
71,3,572,10684018
71,3,572,10468315
71,3,572,10727824
71,3,572,10314066
71,3,572,10420470
71,3,572,10522397
71,3,572,10383860
71,3,579,10736676
71,3,579,10696167
71,3,579,10714155
71,3,579,10368190
71,3,580,10250124
71,3,580,10726020
71,3,580,10539749
71,3,580,10736452
71,3,580,10547213
71,3,580,10230198
71,3,580,71551427
71,3,580,71087893
71,3,580,10521561
71,3,580,71159644
71,3,580,71260467
71,3,580,71874344
71,3,580,71661110
71,3,580,10204973
71,3,581,10651000
71,3,581,10830601
71,3,581,10514621
71,3,581,10720980
71,3,581,10640564
71,3,581,10530193
71,3,581,10471142
71,3,581,10522990
71,3,581,10182350
71,3,581,71367988
71,3,581,71544854
71,3,581,71488145
71,3,581,71778685
71,3,581,71199549
71,3,581,71163869
71,3,581,71260767
71,3,582,10627427
71,3,582,10543944
71,3,582,10521552
71,3,582,71686753
71,3,582,71551199
71,3,582,71522165
71,3,582,71085013
71,3,582,71050889
71,3,582,71540452
71,3,582,10411543
71,3,582,10430316
71,3,582,10126478
71,3,582,10369890
71,3,582,10382067
71,3,582,10542060
71,3,582,71188192
71,3,583,10042531
71,3,583,10825256
71,3,583,10825255
71,3,583,10649686
71,3,583,10346994
71,3,583,10405781
71,3,583,10706892
71,3,583,10531669
71,3,583,10320616
71,3,583,71912928
71,3,584,71581506
71,3,584,10711142
71,3,584,10624403
71,3,584,10320136
71,3,584,10292422
71,3,584,10507766
71,3,584,10826431
71,3,584,10741289
71,3,584,10637426
71,3,585,10486535
71,3,585,10706937
71,3,585,10433460
71,3,585,71519629
71,3,585,71490928
71,3,585,71908330
71,3,585,71461212
71,3,585,71504205
71,3,585,71446456
71,3,585,71130606
71,3,585,71119902
71,3,585,10371119
71,3,585,71542023
71,3,585,71035826
71,3,585,71006287
71,3,585,71516474
71,3,585,71279318
71,3,585,71342368
71,3,585,71549029
71,3,587,71663662
71,3,587,71569021
71,3,587,10184742
71,3,587,10036317
71,3,587,71504203
71,3,587,10302862
71,3,587,71247537
71,3,587,71019324
71,3,587,71496879
71,3,587,10483673
71,3,587,10222585
71,3,587,10291898
71,3,587,10056101
71,3,587,71035130
71,3,587,10317288
71,3,587,10538591
71,3,587,10381677
71,3,588,71302037
71,3,588,10109861
71,3,588,10733969
71,3,588,71921745
71,3,588,71504381
71,3,588,71788401
71,3,588,10328732
71,3,588,10339026
71,3,588,10398812
71,3,588,10737787
71,3,588,10168255
71,3,588,10654822
71,3,588,71352280
71,3,588,10284949
71,3,588,10598300
71,3,588,71757694
71,3,588,10490090
71,3,588,10499286
71,3,588,10308931
71,3,588,10542170
71,3,588,71926050
71,3,588,10244789
71,3,588,10391406
71,3,589,10817928
71,3,589,10336096
71,3,589,10398413
71,3,589,71700674
71,3,589,10073079
71,3,589,71483474
71,3,589,10257428
71,3,589,10394436
71,3,602,10825795
71,3,602,10816011
71,3,602,10733147
71,3,602,71529435
71,3,602,71818797
71,3,602,10631863
71,3,602,10582594
71,3,680,10205225
71,3,680,71048748
71,3,680,10693595
71,3,680,10826589
71,3,680,10736942
71,3,680,10822794
71,3,680,10790431
71,3,680,10500808
71,3,681,10773799
71,3,681,71158696
71,3,681,10708222
71,3,681,10733189
71,3,681,10204106
71,3,681,10693609
71,3,681,71773894
71,3,681,10065671
71,3,681,71574869
71,3,681,10548834
71,3,681,10528506
71,3,682,71506147
71,3,682,10610962
71,3,682,71661625
71,3,682,71508923
71,3,682,71700665
71,3,682,71218554
71,3,682,10523238
71,3,682,71185424
71,3,682,10740416
71,3,682,10818139
71,3,682,71439626
71,3,682,71284046
71,3,682,10710990
71,3,683,71345707
71,3,683,10532019
71,3,683,10826574
71,3,683,10556350
71,3,683,71511301
71,3,683,71502358
71,3,683,71117388
71,3,683,10711129
71,3,690,10834608
71,3,690,10541743
71,3,690,10707943
71,3,690,71781351
71,3,690,71697311
71,3,690,10468418
71,3,690,71277062
71,3,690,71428799
71,3,690,71552049
71,3,690,71163581
71,3,690,71331413
71,3,690,71504200
71,3,690,10786542
71,3,690,10408243
71,3,690,10361827
71,3,690,71914231
71,3,690,10146976
71,3,690,71518495
71,3,690,10238875
71,3,690,10391337
71,3,702,10687768
71,3,702,71220696
71,3,702,10729972
71,3,702,10730015
71,3,702,71278327
71,3,702,10716742
71,3,718,10820719
71,3,718,71927763
71,3,718,10656208
71,3,718,10532924
71,3,718,10212279
71,3,718,10791830
71,3,718,10719367
71,3,718,10287611
71,3,719,71303215
71,3,719,71424591
71,3,719,71462767
71,3,719,71919018
71,3,719,10830606
71,3,720,10196732
71,3,720,10724651
71,3,720,71269491
71,3,720,10478103
71,3,720,71166707
71,3,720,71841977
71,3,720,71569086
71,3,720,71224971
71,3,720,71266519
71,3,720,10305580
71,3,720,71056938
71,3,720,71407961
71,3,720,71117296
71,3,720,71599167
71,3,720,10517316
71,3,720,10561443
71,3,720,71007520
71,3,721,10730039
71,3,721,10819742
71,3,721,10822934
71,3,721,71229029
71,3,721,71448718
71,3,721,71421382
71,3,721,10525714
71,3,721,71116555
71,3,721,71074626
71,3,721,10175272
71,3,721,10644487
71,3,721,71002263
71,3,721,10731074
71,3,721,71670014
71,3,722,71572731
71,3,722,71434615
71,3,722,71114821
71,3,722,10131998
71,3,722,71791440
71,3,722,71481231
71,3,722,71468119
71,3,722,71183351
71,3,722,10710708
71,3,722,71434062
71,3,723,71179502
71,3,723,10431565
71,3,723,71486056
71,3,723,71791096
71,3,723,71001394
71,3,725,10762399
71,3,725,10765647
71,3,725,10487282
71,3,725,71450424
71,3,725,10242426
71,3,725,10369909
71,3,725,71917156
71,3,725,71505004
71,3,725,71700471
71,3,725,71335331
71,3,725,71304625
71,3,725,10096830
71,3,725,10661724
71,3,725,10676280
71,3,725,10293465
71,3,725,10581866
71,3,725,10587387
71,3,726,10820170
71,3,726,10520146
71,3,726,10659365
71,3,726,10659734
71,3,726,10121003
71,3,726,71498802
71,3,726,71473865
71,3,726,71296372
71,3,726,10549563
71,3,726,71220090
71,3,726,71667204
71,3,726,71408615
71,3,726,10834100
71,3,730,10786569
71,3,730,10559046
71,3,730,71549028
71,3,730,71929986
71,3,730,10011723
71,3,730,10176544
71,3,730,71437629
71,3,730,71438523
71,3,730,71436228
71,3,730,71121897
71,3,730,10418549
71,3,731,10834786
71,3,731,10019637
71,3,731,10393470
71,3,731,71867410
71,3,731,10101783
71,3,731,10555669
71,3,731,10245182
71,3,731,71902525
71,3,731,10064098
71,3,731,71115661
71,3,732,71180004
71,3,732,10829539
71,3,732,10740515
71,3,732,10720257
71,3,732,10225094
71,3,732,10361086
71,3,732,10404584
71,3,732,10312163
71,3,732,71234106
71,3,732,71185747
71,3,734,71956426
71,3,734,10727272
71,3,734,10480992
71,3,734,71504398
71,3,734,71445046
71,3,734,10170454
71,3,734,10067110
71,3,734,10349315
71,3,734,71509024
71,3,734,10838465
71,3,734,71549102
71,3,734,10631983
71,3,734,10603100
71,3,734,10548202
71,3,734,10444842
71,3,734,10491661
71,3,734,10531921
71,3,734,10737267
71,3,735,10725741
71,3,735,10368244
71,3,735,71853223
71,3,735,71662742
71,3,735,71264687
71,3,735,71045526
71,3,735,71002056
71,3,735,71553163
71,3,735,71542244
71,3,735,71435422
71,3,735,71276002
71,3,735,10403030
71,3,736,10750379
71,3,736,71200355
71,3,736,10591521
71,3,736,10552574
71,3,736,71199136
71,3,736,10545816
71,3,736,10188836
71,3,736,10633674
71,3,737,10830161
71,3,737,71765474
71,3,737,71462866
71,3,737,10095297
71,3,738,10626544
71,3,738,10533078
71,3,738,71230831
71,3,738,71857681
71,3,738,71542276
71,3,738,71514028
71,3,738,71197965
71,3,738,71458500
71,3,739,71265572
71,3,739,71232665
71,3,739,71220960
71,3,739,71153326
71,3,739,10312987
71,3,739,10306687
71,3,739,71035839
71,3,739,10168505
71,3,739,10031947
71,3,739,71433146
71,3,739,71793557
71,3,739,71768679
71,3,739,71499873
71,3,739,10688782
71,3,739,71436047
71,3,739,10530851
71,3,739,71302785
71,3,745,10466926
71,3,745,10524331
71,3,745,71166300
71,3,745,10835447
71,3,745,71561589
71,3,745,71944154
71,3,750,71195308
71,3,750,10668263
71,3,750,10282146
71,3,750,71487841
71,3,750,10242416
71,3,750,10733903
71,3,750,10625094
71,3,750,10265614
71,3,750,71260234
71,3,751,10826966
71,3,751,10720019
71,3,751,10825284
71,3,751,10290806
71,3,751,71935788
71,3,779,71873913
71,3,779,10692840
71,3,779,10128268
71,3,779,10830623
71,3,779,10621732
71,3,780,71039478
71,3,780,71059618
71,3,780,10290571
71,3,780,10652184
71,3,781,10586653
71,3,781,71828615
71,3,781,71314929
71,3,781,71702032
71,3,781,10114981
71,3,781,10655339
71,3,781,10586199
71,3,782,71129915
71,3,782,10515884
71,3,782,71082706
71,3,782,10685284
71,3,782,71058771
71,3,782,71292159
71,3,783,71602979
71,3,783,10273412
71,3,783,10536856
71,3,783,10642788
71,3,783,10392408
71,3,783,71076088
71,3,783,71207509
71,3,783,10443945
71,3,783,71236853
71,3,783,71912280
71,3,783,10305158
71,3,784,10547092
71,3,784,10664006
71,3,784,10555358
71,3,784,10018887
71,3,784,10742374
71,3,784,10480541
71,3,784,10015634
71,3,784,71974890
71,3,784,71500276
71,3,784,71535225
71,3,784,71324929
71,3,784,71386638
71,3,784,10428575
71,3,784,71256059
71,3,784,71103290
71,3,784,71294013
71,3,785,10402978
71,3,785,71508612
71,3,785,10314116
71,3,785,10574791
71,3,785,10833318
71,3,785,10687501
71,3,785,10830621
71,3,785,10725287
71,3,785,10792482
71,3,785,10722296
71,3,785,10602758
71,3,785,10568327
71,3,785,10542260
71,3,785,10710607
71,3,785,10476172
71,3,785,71056580
71,3,785,71088331
71,3,785,10131751
71,3,786,10829482
71,3,786,10647729
71,3,786,10578287
71,3,786,71761409
71,3,786,10745493
71,3,786,10340284
71,3,786,71517157
71,3,786,71161772
71,3,787,71468865
71,3,787,71261538
71,3,787,71042586
71,3,787,10205039
71,3,787,71222773
71,3,787,71087775
71,3,787,71574829
71,3,787,71539813
71,3,787,10672613
71,3,788,10676731
71,3,788,10135619
71,3,788,10045442
71,3,788,10513403
71,3,788,71500712
71,3,788,71714047
71,3,788,10315357
71,3,788,71662583
71,3,788,10134617
71,3,788,10670287
71,3,788,10315362
71,3,789,71291740
71,3,789,71931164
71,3,789,10122811
71,3,789,71538367
71,3,789,71799767
71,3,789,10284636
71,3,789,71175527
71,3,789,71700265
